Open,Close,High,Low,Volume
445.66,442.72,445.66,442.1,713.97680911
442.89,443.44,443.89,442.43,402.18433928
443.4,444.8,445.47,442.45,327.18809192
444.44,445.0,445.49,442.42,1207.81023828
444.99,445.62,446.0,444.98,1144.07449759
445.76,447.06,447.54,445.06,1928.17406121
447.11,449.17,449.29,447.05,1532.67071759
449.27,449.96,449.97,449.0,438.33314874
449.91,450.9,451.0,449.9,1383.75643338
450.99,450.71,451.0,450.63,834.69850522
450.76,451.92,452.0,450.74,669.84701015
451.95,452.78,452.98,451.94,1535.48889464
452.78,454.0,454.0,452.64,540.74812553
453.99,451.06,453.99,451.06,1045.94927101
452.02,442.43,452.02,440.34,2596.64223742
442.42,448.17,450.65,442.42,1081.30538002
448.32,447.02,448.74,445.28,294.49343313
447.0,450.8,451.16,447.0,966.35420434
450.8,450.05,452.47,449.1,880.07396715
449.97,449.55,452.5,449.1,328.67810336
449.21,449.8,449.97,448.51,433.73630476
449.72,446.33,450.24,445.8,256.42605244
446.31,450.7,450.7,446.18,901.47956637
450.7,451.97,451.99,449.25,227.71092143
451.98,449.3,452.77,449.3,461.17782518
449.3,449.27,451.55,449.19,353.57107064
449.4,449.52,450.64,448.2,872.34524663
449.52,451.91,452.25,449.4,628.74741094
451.95,449.78,451.95,449.1,123.83643823
449.61,451.68,452.22,448.88,115.75110901
451.75,454.11,454.33,451.75,396.21187119999996
453.66,453.5,454.06,453.25,87.09367864
453.5,452.21,453.51,452.02,177.4830082
452.0,451.56,452.42,451.55,60.33374422
451.56,450.72,451.93,450.0,352.99984181
450.72,451.42,452.16,449.5,255.26966136
450.75,452.72,452.87,450.54,217.56656235
452.68,453.21,454.4,452.08,703.29382639
454.19,453.72,454.4,452.65,309.48978952
453.72,454.39,454.42,453.57,381.57729117
454.42,454.06,454.5,453.1,304.20336322
453.9,454.73,454.73,453.9,1000.81507201
454.72,455.53,455.53,454.57,1016.77828189
455.61,456.53,457.84,455.61,1098.76223263
456.6,458.78,458.78,456.6,593.94886746
458.77,458.8,458.8,458.7,498.98287376
458.8,458.99,459.0,458.8,1062.53641311
459.0,458.8,459.0,457.46,506.68981541
458.44,460.38,461.01,458.44,1461.43082061
460.73,461.0,461.19,460.23,459.00165048
460.99,462.07,462.65,460.99,1158.53322809
462.0,460.92,462.87,460.91,430.66862944
460.91,461.37,461.49,460.91,397.8693443
461.39,460.92,461.89,460.91,596.87334988
460.92,460.09,461.25,459.8,912.77210535
460.11,462.17,462.36,459.81,554.27850191
462.17,460.85,462.17,460.25,658.06930039
460.94,461.01,461.94,460.9,332.75145462
461.01,460.8,461.84,460.8,328.95515562
460.8,461.01,461.01,460.8,88.71301919
461.02,461.6,461.8,461.0,216.29366384
461.6,461.8,462.34,461.46,263.17792466
461.8,459.72,461.81,459.72,282.69657943
460.06,458.99,460.06,457.1,914.09000963
458.97,458.91,459.5,458.25,129.53064981
458.91,459.99,460.0,458.51,143.04693032
459.99,461.27,461.99,459.99,332.91130748
461.14,460.31,461.92,460.0,201.20776374
460.97,459.63,460.97,459.61,144.94794133
459.63,459.0,459.78,458.39,263.44859285
458.99,458.97,460.0,458.72,306.45017603
458.99,458.71,458.99,458.7,303.54850532
458.7,457.64,458.91,457.64,721.97430684
457.94,460.34,460.61,457.94,188.87315173
460.43,460.0,460.64,459.53,442.94662982
459.82,459.84,460.04,459.06,393.59588144
459.84,455.01,459.97,454.66,1782.59517711
455.1,454.65,455.61,453.16,702.84412238
454.44,454.64,455.62,454.27,218.67104783
454.59,458.54,459.16,454.53,440.87711821
458.59,456.78,458.59,456.72,336.59070432
456.79,456.9,456.9,456.5,516.9797308999999
456.9,456.95,457.0,456.5,648.39989904
456.95,457.47,457.47,456.57,361.4529685
457.43,457.46,457.5,456.97,643.63915508
457.45,458.6,458.6,457.33,461.72369105
458.6,458.89,461.94,458.29,764.95565383
458.87,458.84,458.87,458.45,198.56931173
458.84,460.15,460.36,458.84,323.16815661
460.15,461.78,461.8,460.15,773.69108695
461.8,461.9,462.0,461.58,276.69936343
461.9,461.99,462.0,461.89,731.05347036
462.0,462.04,462.55,461.99,984.39753971
462.04,460.6,462.51,460.6,755.25975338
460.6,460.0,460.61,459.12,953.1067326
459.98,462.0,462.0,459.98,528.14928574
461.99,461.21,462.31,460.99,157.0329815
461.2,459.95,461.21,459.95,271.45633218
460.0,459.92,460.07,459.38,295.07943363
459.91,459.3,459.91,458.49,1008.54849129
459.29,458.9,459.29,458.9,91.5917665
458.9,458.5,458.94,458.5,221.67875103
458.5,454.91,458.5,454.9,923.24885381
454.91,455.32,456.49,454.08,288.13142722
455.32,457.0,458.37,455.32,179.39692922
457.13,454.83,457.13,454.42,295.38405126
454.76,454.8,455.07,454.33,178.49951238
454.8,454.01,455.17,454.0,257.04066481
454.0,451.15,454.01,451.1,1241.8031953
451.12,451.78,452.77,451.1,272.01420595
452.07,453.8,454.9,452.07,507.63521274
453.8,454.18,454.68,453.8,187.46094633
454.18,452.28,454.18,452.27,436.75824171
452.28,454.56,454.89,452.28,326.9543542
454.63,457.5,457.8,454.63,989.48975552
457.5,457.29,457.67,457.04,419.29138578
457.15,457.47,457.47,456.82,454.25688708
457.49,458.81,459.99,457.42,1069.05457743
458.82,459.0,462.9,458.4,4215.26933728
458.57,458.56,459.0,458.34,365.50109528
458.57,459.93,460.13,458.35,320.37366938
459.61,458.55,459.61,458.5,121.61612315
458.56,457.8,459.41,457.73,350.57545463
457.8,457.91,457.97,457.28,409.74601019
457.91,459.0,459.0,457.8,356.92451655
458.99,460.94,461.25,458.97,580.62397988
460.93,461.63,462.77,460.5,754.73014147
461.53,459.77,462.5,459.07,613.00478787
459.78,458.92,460.71,458.0,879.73471179
458.91,458.77,458.91,458.11,324.43705178
458.84,460.68,461.0,458.46,1409.51658426
460.69,460.33,461.0,458.72,887.81788514
460.79,461.93,462.0,460.79,431.88103178
461.49,460.0,461.49,458.27,1054.64533587
460.0,462.2,462.82,460.0,1035.53720597
462.0,462.9,462.9,461.34,813.63075751
462.62,466.31,466.67,462.61,2327.4392803000005
466.31,469.14,470.0,466.31,3896.11490854
469.14,466.87,471.0,466.78,1215.61253483
466.87,468.9,469.35,466.87,1223.56030138
469.08,468.23,469.78,467.95,830.46238789
468.23,467.51,469.89,466.01,1034.62207465
467.61,465.28,467.8,464.91,1051.81399896
465.91,464.73,466.73,464.72,658.2603007
464.75,464.0,464.98,461.27,893.04036932
464.44,466.39,466.39,464.07,1064.16217005
466.6,464.64,466.91,463.64,560.41226633
464.65,461.36,465.09,460.0,1340.8722854
461.29,463.87,463.99,461.29,574.20402175
463.81,462.61,464.64,461.5,1004.50045162
462.51,462.2,462.51,461.38,971.2993567999999
462.26,462.37,462.39,461.94,618.06260367
462.38,462.99,462.99,462.0,1379.54233091
462.99,462.99,462.99,462.62,820.83588337
462.99,463.11,463.5,462.26,743.1788581000001
463.17,463.46,463.46,462.73,893.54760995
463.46,465.0,465.0,463.44,1668.95516459
465.0,467.22,467.4,464.99,801.0550982000001
467.32,467.44,467.45,467.31,647.49652046
467.45,466.5,467.5,465.01,806.52008089
466.47,466.45,466.74,465.66,310.97329064
466.22,467.5,467.5,466.1,599.06583108
467.04,467.03,467.47,466.6,370.42163982
467.04,468.0,468.18,466.91,1225.91478202
468.0,467.4,468.33,467.05,1438.01359772
467.39,467.5,467.9,467.2,450.69544687
467.31,467.52,467.68,467.31,375.40040552
467.61,467.11,467.88,467.0,1006.55341949
467.38,468.05,468.21,467.26,935.61445902
468.15,468.16,468.9,467.85,568.65957801
468.38,468.64,469.65,467.85,1255.20359677
468.6,467.69,469.45,467.3,796.75800413
467.4,468.09,468.48,467.3,1087.98136347
468.14,469.17,469.72,467.98,951.65263162
469.08,468.61,469.2,468.6,400.24836185
468.76,468.69,468.8,467.82,1121.99367642
468.77,468.47,468.99,467.99,475.42005528
468.6,468.41,469.25,467.5,540.53882819
468.9,468.48,470.0,468.07,1671.01785899
468.22,467.66,468.52,467.3,536.78844388
467.65,468.5,468.5,467.65,352.10816469
468.24,468.0,468.88,468.0,465.59642431
468.28,469.21,469.23,467.3,817.42116136
469.21,469.49,470.0,468.76,655.43989081
469.49,471.09,471.09,469.0,2350.32387315
471.09,472.01,472.01,471.09,1711.03424438
472.02,473.7,473.7,472.02,2150.70977428
473.7,475.0,475.0,473.5,2348.74916855
475.0,474.79,475.2,473.19,3120.67759414
474.0,473.19,474.68,470.31,2449.27664817
473.29,472.2,473.53,470.0,1433.4514156
472.22,472.9,473.14,471.7,707.92177886
472.9,472.9,473.3,471.41,1054.85969487
472.9,472.05,473.24,472.05,440.06960059
472.2,470.3,472.7,470.3,571.45902684
470.33,472.81,472.81,470.32,423.41281741
472.8,470.62,472.8,470.37,395.81495822
470.85,470.67,471.55,470.6,295.14201256
470.67,469.36,470.85,468.64,465.15530221
469.49,469.51,470.17,469.3,577.83251845
469.7,471.22,471.96,469.52,791.67976354
471.24,472.1,472.64,470.11,762.55374161
472.16,472.41,473.0,471.68,394.56114933
472.41,473.9,473.9,471.75,574.24997822
473.78,470.26,473.9,469.82,1537.48954063
470.16,469.86,471.17,469.36,419.65624604
469.9,470.9,470.9,468.62,1217.7626804000001
470.9,470.08,472.68,470.0,508.63827741
470.08,472.53,472.81,469.43,931.35079446
472.81,470.92,473.01,470.69,656.83340749
470.71,469.74,470.85,469.2,464.58569872
469.2,470.77,470.77,469.09,245.10470554
470.78,470.63,471.41,469.43,459.08708326
470.63,469.71,470.64,463.01,5884.84174598
469.71,467.11,469.83,466.0,854.66037399
467.1,467.0,468.32,466.67,781.77259013
467.0,467.45,467.62,466.12,487.88531719
467.45,467.9,467.98,466.72,583.67261651
467.89,469.73,470.0,467.88,943.02558914
469.03,471.89,472.9,469.0,1162.13953767
471.88,473.12,473.12,471.88,714.98219104
473.11,472.05,473.51,472.05,550.92860432
471.98,470.63,471.98,468.43,1098.04605893
470.95,470.81,471.2,469.33,1228.07320188
470.81,469.33,470.99,469.07,400.04854562
469.68,469.51,470.01,467.5,1172.35116253
469.5,470.99,471.0,468.34,882.83932628
470.99,473.0,473.69,470.99,572.70920657
473.03,472.44,473.31,472.07,256.11814102
472.45,472.36,472.99,471.46,455.24398489999993
472.56,473.03,473.03,471.61,431.42046803
473.03,474.37,474.89,473.03,559.5671738
474.38,472.02,474.38,471.84,840.95093571
472.01,472.53,472.58,471.23,517.01244874
472.54,472.02,473.18,471.89,598.74296517
472.02,469.2,472.05,469.2,889.3044557
469.7,470.58,470.6,467.43,734.93468958
470.4,471.28,473.28,470.33,916.88395602
471.43,468.08,472.91,467.97,1148.96718975
468.73,467.9,469.32,467.68,775.28629469
467.91,470.2,470.27,465.69,814.79699509
469.89,470.47,470.91,469.3,459.83056682
469.86,469.36,470.74,467.76,946.21428749
469.36,471.31,473.07,469.36,1318.65152736
471.21,473.02,473.63,471.15,801.39342449
473.03,474.08,475.0,471.15,1236.40596541
474.08,477.47,477.5,474.0,1985.54641783
477.45,476.45,477.5,475.75,780.43969542
476.22,483.96,484.0,476.12,6994.29527342
484.0,487.53,490.0,482.71,6628.94126922
486.83,489.97,489.97,483.21,3135.33549742
489.96,494.0,494.0,489.96,4786.13159355
494.0,501.01,510.95,493.99,21357.04050504
501.03,502.25,504.0,496.9,4496.08037649
502.25,510.17,513.0,501.66,5071.90614608
510.94,512.96,545.0,510.94,26806.70862063
514.81,515.25,520.0,510.0,9194.32799613
515.24,519.49,528.92,515.04,6628.73725423
519.31,509.0,519.41,507.4,9953.20195787
509.09,511.1,513.89,506.48,4675.81243283
509.89,505.53,511.08,505.5,5106.37931488
505.5,504.42,507.5,502.0,5116.92411096
504.59,509.19,509.19,502.75,2537.53170242
508.81,505.0,512.67,504.5,3122.81547544
505.0,499.0,505.0,497.75,5791.76313652
499.01,506.9,508.0,498.26,3486.08742118
506.91,512.8,514.96,506.9,3728.19055034
512.8,510.16,514.94,507.66,3322.6395375
510.11,512.24,512.87,510.0,1453.25551828
512.25,514.33,515.0,511.7,1879.70348841
514.41,514.57,517.9,513.83,2135.57997027
513.84,512.0,516.7,512.0,1312.647949
512.0,510.98,512.68,508.13,2246.41372468
511.11,510.97,513.3,510.22,1224.15449729
510.99,510.19,511.66,508.0,1177.33683955
511.06,514.6,515.1,510.11,3372.0899188000003
514.64,513.74,517.01,512.59,2336.59299856
512.98,510.74,513.67,510.6,1211.23293644
510.99,514.28,514.28,510.23,1035.08753793
514.26,511.7,514.3,511.7,1228.92396543
511.71,509.46,511.74,507.31,1657.96244114
509.39,510.06,510.28,507.61,1228.88614953
510.05,507.0,510.05,505.0,1831.48918125
507.0,509.1,510.26,506.03,1735.10954564
509.1,505.66,509.26,505.0,1703.31934376
505.69,502.74,507.67,502.0,2734.16007649
502.74,506.07,520.53,501.51,5606.24747008
505.91,519.3,522.96,505.09,6692.52169353
520.67,519.89,523.0,519.3,4257.90104404
519.41,523.17,524.87,516.5,4382.02005992
523.16,523.6,524.99,521.79,2089.78884596
523.6,531.55,536.99,523.42,5238.34677491
532.52,541.0,543.99,532.5,10415.08652277
541.06,552.96,554.0,540.01,9533.95434846
552.96,552.96,557.99,547.26,7330.48407465
553.58,533.7,555.0,515.0,15470.07330773
532.79,541.99,543.36,532.72,3565.48176637
541.02,534.99,542.64,529.45,3132.30460212
534.64,536.87,537.5,533.45,2081.78746248
535.85,527.46,536.83,525.0,6203.39891524
526.53,523.72,532.44,523.63,2907.94706317
523.72,528.75,530.0,521.72,3674.3970541999997
528.06,531.37,533.57,526.69,3645.24233499
531.37,529.86,533.0,525.63,2030.27473721
530.35,531.11,531.17,528.95,818.20577095
531.18,538.31,538.31,530.83,2584.99341008
538.07,541.79,543.06,537.78,2446.74447331
541.78,542.97,543.81,540.09,1779.01858929
542.72,542.14,545.0,541.4,3252.58153773
541.96,540.22,542.85,537.98,1548.38782137
540.22,530.0,540.22,529.99,2097.38629098
530.0,532.86,536.29,530.0,1309.90715383
532.76,526.0,532.86,525.9,1926.13191778
526.0,526.36,527.89,523.0,1721.51479036
526.5,528.41,529.88,526.17,2409.55536326
528.41,526.39,529.36,526.3,890.37725285
526.38,529.39,529.5,526.31,964.91113561
529.4,532.98,533.0,529.3,1084.47467092
533.04,529.9,533.34,529.9,1185.23791047
529.97,533.22,533.22,528.37,598.0919449
533.28,534.54,534.99,532.37,814.48002343
534.68,529.61,534.95,529.61,728.15397483
529.85,522.99,529.85,522.15,2277.45557941
522.97,528.04,528.2,522.11,888.74574658
528.02,525.91,528.2,525.1,991.90538626
525.91,526.0,526.0,523.6,888.16247628
525.98,527.95,528.0,524.71,1146.77692943
527.92,528.62,529.75,526.45,885.13764965
528.62,524.2,528.62,521.23,1409.87673288
524.2,518.0,524.76,517.71,2961.08049099
517.99,515.0,519.05,513.4,2465.88506846
515.0,515.41,516.0,515.0,1158.77394509
515.89,518.0,522.9,515.13,1359.75015493
517.97,520.0,520.0,517.5,343.08529385
519.82,519.7,520.57,519.49,633.95740335
519.7,519.07,519.81,519.07,685.89291942
519.07,514.29,519.07,513.36,1134.8365457
514.89,516.06,516.81,514.6,756.94056292
516.07,515.94,516.5,513.1,885.4816546
515.97,518.2,521.04,514.2,1281.30251645
518.21,518.72,521.0,518.2,862.90875008
518.91,517.26,520.99,516.36,908.15492799
517.26,516.28,518.01,515.6,2132.5896485
516.3,519.53,520.26,516.16,1543.80228863
519.52,513.91,520.0,511.17,2527.76018084
513.83,514.27,515.37,512.64,1305.7755864
513.77,516.34,516.47,512.28,1838.38139247
516.34,518.67,518.67,515.66,825.30249142
517.96,524.82,527.0,517.96,3959.03975476
524.73,525.03,526.0,524.7,773.54069938
525.27,528.41,531.81,525.27,2009.7213287
528.74,531.41,534.13,528.41,3598.16823193
531.22,530.22,531.68,529.0,954.95070194
530.48,531.35,531.36,529.87,959.46843097
531.34,530.47,533.57,530.47,1271.78631513
532.0,528.71,532.06,528.3,842.63757977
528.36,526.55,528.53,525.45,1731.60218575
526.55,526.4,527.9,526.31,304.27537667
526.7,526.1,527.24,526.0,296.13439691
526.11,527.44,527.85,526.0,929.87746551
527.69,529.77,529.88,526.83,635.81809596
529.29,528.8,529.99,528.27,664.5028345
528.81,528.39,529.86,528.03,468.31856563
528.85,528.33,529.88,527.0,666.53049021
528.33,527.16,528.61,527.06,441.70765647
527.61,528.36,531.16,527.11,1411.76958596
527.82,525.8,528.41,525.29,600.37854432
526.06,526.17,527.0,525.82,387.35170973
526.03,520.04,526.03,518.81,2908.11942167
520.61,521.16,522.43,520.21,657.37607965
521.0,519.3,521.71,517.36,1447.91080273
519.3,518.04,519.3,517.35,758.2311199
518.05,519.9,519.97,517.37,395.14765185
519.97,519.09,521.57,517.41,897.87495054
519.09,520.87,521.02,519.01,676.48194168
521.01,522.23,524.0,521.01,908.9307908
522.24,521.76,523.14,521.4,876.93629936
521.39,519.81,521.53,519.81,822.04508686
520.39,519.29,520.39,519.0,547.21563008
519.3,520.07,520.76,518.69,802.81989305
520.08,523.21,524.0,520.07,529.14798974
523.17,521.47,523.17,521.24,658.01284304
521.37,522.85,523.45,521.0,596.164492
522.93,524.0,524.0,522.06,438.91808187
523.94,529.81,530.93,523.94,1704.55945544
529.89,533.46,533.5,529.82,1224.05285066
533.23,537.39,538.9,533.23,2355.96420197
537.46,533.7,538.7,533.21,1972.15479834
533.89,530.35,533.89,529.89,1418.67889134
530.5,533.61,533.7,530.5,795.98649164
533.08,536.54,536.77,533.08,1122.0567552999998
536.54,535.01,536.69,534.54,555.50349012
535.01,532.93,535.02,532.0,1191.80817538
532.92,533.93,535.0,532.78,1088.01267576
533.91,537.88,539.0,533.91,2185.49480961
537.84,534.0,538.27,533.92,1762.71763863
533.99,535.87,535.89,533.1,960.02441112
535.83,537.08,538.0,535.06,999.56303962
535.66,532.89,536.76,531.95,869.65861494
532.88,531.69,532.89,528.6,1994.79077345
531.7,529.82,531.86,528.09,780.56708355
529.69,530.11,531.59,528.39,1123.12376859
530.11,526.74,531.57,525.42,1834.50942872
526.78,527.01,527.24,524.23,1926.0023362
527.01,528.82,529.01,526.12,884.16468084
529.69,534.34,534.79,528.94,1280.08353944
534.3,536.78,538.49,533.38,967.97032167
536.94,536.92,538.47,535.58,1213.26696752
536.92,537.25,537.75,536.15,666.03156122
536.86,554.01,555.8,536.39,9037.61586418
554.07,554.01,559.86,551.05,9159.43051455
554.59,562.08,564.0,554.0,5926.72505695
562.43,558.55,563.0,556.57,6604.52838297
559.33,568.01,569.0,558.01,5093.33814344
568.49,574.99,576.2,568.49,10282.29469211
575.0,572.12,580.0,569.25,10262.46156454
572.12,560.0,572.99,560.0,7769.73615553
560.0,556.0,560.53,555.01,3728.30389639
556.0,562.0,563.79,556.0,1682.8361342
562.97,561.99,562.97,558.61,1568.9946179
561.99,557.1,561.99,552.62,3229.30598947
557.04,562.0,562.0,554.14,1551.17245433
559.27,558.92,563.5,558.92,2744.23184633
558.99,563.37,563.46,557.6,1151.23014046
563.37,559.88,563.38,557.02,2195.62283402
560.0,561.91,562.0,559.85,2576.01545038
561.92,565.73,565.79,561.92,1732.52171842
565.0,566.1,566.56,564.13,1055.9708587999999
566.1,567.7,567.7,565.8,878.42793941
567.7,572.0,572.6,567.55,2158.97893833
572.0,577.0,577.0,572.0,1989.0035967000001
577.0,578.98,578.98,575.32,3311.28279876
578.98,580.5,580.87,577.01,1195.29533906
580.5,585.34,589.0,580.5,3353.08165803
585.34,588.72,589.0,584.86,316.32389122
587.83,585.3,589.0,584.88,89.43439361
586.59,586.66,586.89,584.25,57.04760303
586.66,590.99,591.0,582.73,3567.69852666
590.12,591.07,593.0,583.02,4302.32285532
592.49,593.94,594.0,591.0,5500.006291
593.94,609.0,609.0,593.82,9574.9590483
609.0,597.0,609.0,591.9,7195.04622014
595.0,603.79,604.2,593.31,2999.85030487
603.0,597.96,603.79,595.0,3413.38514805
598.0,594.0,599.99,587.84,6813.32024118
594.0,605.0,605.0,591.0,4607.02387013
605.0,607.99,609.0,600.0,5855.89728995
607.99,600.0,609.0,597.0,3732.22073027
600.0,616.76,619.0,598.42,7077.58336909
617.43,618.9,618.99,612.05,4821.10241649
617.96,623.0,623.0,616.0,5791.8596106
623.0,622.79,623.0,620.0,2294.72551392
622.0,624.49,624.9,621.51,3850.98048798
624.49,626.0,626.0,622.53,4515.88392241
626.0,623.89,626.0,623.07,3509.57721703
623.8,620.0,623.89,619.99,3184.85857147
619.99,609.85,620.0,605.04,5088.33192257
609.85,592.85,611.7,585.51,7210.5237059
594.0,590.02,596.66,583.01,4672.93021769
590.1,595.48,595.49,582.63,3827.73988133
595.49,610.0,612.22,595.48,2970.97106587
610.0,596.39,611.49,591.01,3129.58762862
596.38,599.64,603.91,595.01,1661.45707685
599.59,607.05,609.47,599.5,1444.09147074
607.05,604.99,609.38,604.92,1358.4825902
604.93,603.71,605.92,603.5,847.80656602
603.71,604.77,604.77,600.9,1124.23223374
602.55,602.07,605.0,600.0,1765.52369959
602.05,600.13,604.0,600.0,1705.95336283
600.12,595.24,602.0,589.01,3023.3308094999998
595.24,589.79,598.33,589.0,3320.79048646
590.77,586.76,592.06,586.42,2468.38357411
586.76,586.9,592.64,585.1,4405.75972186
586.99,576.01,586.99,576.0,5193.68482684
576.01,582.46,583.0,576.0,3659.3485325999995
582.45,579.01,583.93,579.01,1612.3645982
579.66,576.0,579.66,576.0,2106.45711001
576.01,576.0,579.61,576.0,2889.82615495
576.0,582.52,582.75,576.0,1030.28823555
582.53,586.13,587.96,580.8,2036.03093116
586.12,587.33,588.0,583.9,1176.33691306
587.33,598.3,599.66,585.68,1766.25566731
599.0,597.68,599.8,593.01,1455.75174103
597.69,600.91,601.85,597.69,1751.35753454
600.1,586.62,601.9,586.19,1688.25608168
588.49,592.38,594.74,586.5,1586.1961015000002
592.39,598.07,599.74,590.0,1061.9533657
598.15,599.86,602.9,597.98,1604.16243754
599.86,609.06,610.0,599.77,3158.58365901
609.78,609.55,615.0,605.53,2692.94063504
609.55,612.26,613.9,607.0,946.49675408
613.0,609.98,613.95,604.0,1755.06386682
605.13,602.51,610.0,602.0,995.88375885
602.0,608.06,610.0,601.33,1170.70404169
608.14,602.08,609.2,601.78,560.54953249
602.06,602.0,603.23,598.12,1397.54163768
601.92,603.2,603.2,600.9,1850.94844691
603.16,606.26,608.0,602.0,820.67324162
606.26,615.0,615.0,606.26,1817.11987232
615.0,612.94,615.0,610.0,1432.67125177
612.87,615.0,615.0,611.51,2420.80646612
615.0,609.99,615.0,605.05,1477.42876027
609.99,610.48,615.0,608.93,1549.06050212
610.42,614.79,617.86,609.83,902.99074926
614.7,614.99,615.0,613.0,1088.21878636
614.99,614.15,615.0,605.67,1500.89720146
614.15,607.1,615.0,606.01,1586.82250225
607.11,602.92,609.96,588.44,4681.46654026
602.12,603.77,607.56,595.0,1710.00270834
604.89,604.86,606.08,601.01,313.20225719999996
604.59,597.69,604.68,597.69,826.92227843
598.49,599.88,602.37,595.9,775.90049619
599.82,595.0,604.31,595.0,1543.64857866
595.0,594.6,595.69,590.09,1312.60175992
594.6,594.94,595.76,590.94,960.99332493
594.93,598.22,600.34,594.16,652.21148699
595.99,607.22,607.49,595.99,789.65387967
607.25,604.51,607.49,592.0,3271.71749507
604.01,602.44,604.44,601.1,852.94892065
602.43,604.87,604.89,599.69,1270.70314818
604.87,600.02,604.87,599.96,1548.83024847
600.02,589.91,600.03,585.72,4688.23305346
589.34,589.46,593.13,586.0,1870.32933805
589.33,588.16,591.44,586.25,828.24510517
588.17,588.17,588.17,586.3,985.24941752
588.17,586.9,588.17,586.9,1020.32977987
588.11,588.09,592.95,586.79,835.02933882
588.17,587.93,590.25,586.25,679.42403442
587.92,587.0,592.39,585.01,1300.85466768
587.53,586.37,587.54,584.0,1138.84271864
587.53,587.53,587.54,585.3,1107.50990496
587.54,604.47,604.7,587.0,2810.08265614
604.49,605.0,605.64,602.19,2031.88682583
605.0,605.56,605.56,600.14,1927.84954254
605.56,612.0,612.7,605.0,2235.37783544
612.0,608.21,615.0,608.21,3494.73167798
608.21,614.67,615.0,608.21,2194.30321034
614.9,615.0,615.0,612.63,1991.64945304
615.0,620.89,620.9,615.0,1058.55841171
620.88,638.14,638.8,620.07,7628.06731506
638.13,650.0,650.0,622.51,17304.36038374
644.4,641.0,655.0,640.15,7009.64374037
641.56,635.0,643.0,628.84,6488.28330793
635.0,633.98,636.9,631.33,2423.85706899
633.98,628.1,634.0,625.8,2316.25858077
628.11,628.01,632.98,623.9,1698.69293873
628.01,639.0,639.0,628.01,1529.30801559
639.0,647.87,650.0,636.22,3094.69739971
647.93,642.97,649.0,638.01,2895.98386115
641.52,643.12,645.0,641.36,663.68789691
644.9,643.13,645.0,643.13,13.98293255
644.99,645.0,645.0,642.73,21.00980838
645.0,642.71,645.0,642.71,15.04737466
642.71,643.3,645.0,642.66,566.81053918
643.3,640.43,644.99,632.11,2532.44915746
642.77,634.99,642.77,631.0,1328.73737351
634.53,631.56,637.13,630.49,1039.788957
631.03,632.1,632.51,630.27,1424.15134178
632.1,627.09,634.04,626.71,2121.1783563999998
628.0,620.1,628.0,615.0,5024.06537026
619.03,616.05,621.29,612.66,2062.15192745
617.76,616.58,620.2,615.8,1923.9707839000002
616.58,612.64,620.64,612.35,3862.86966421
612.66,607.64,620.09,606.62,4517.98695694
607.98,610.33,615.47,606.62,6148.38632461
610.34,622.97,625.01,610.14,2584.13905821
624.8,623.5,627.8,621.0,2047.83540104
623.45,625.86,626.01,621.86,964.22208323
626.88,636.0,637.5,626.03,2950.83909671
636.01,629.17,637.44,626.9,2720.21992123
630.36,615.0,630.96,614.2,6332.20435334
615.0,612.33,617.85,604.0,4399.93013281
612.33,610.01,612.83,605.01,1572.70451341
610.4,595.64,610.61,595.2,4845.13643122
598.54,592.64,599.99,589.0,4313.29425865
594.63,600.0,602.29,590.01,2647.7398957
600.04,596.7,603.38,596.53,2078.75533958
598.05,579.09,598.05,578.44,5403.59053257
579.09,578.29,582.27,573.0,6277.41685229
578.13,587.86,589.68,575.72,3429.98136317
586.34,605.36,606.67,586.22,4462.39217685
605.37,595.0,606.0,595.0,2255.02489268
595.0,593.56,599.09,590.59,2236.22381822
595.01,591.11,599.46,590.0,2265.10454638
590.5,593.33,593.33,581.7,2319.34647775
593.32,593.98,596.0,583.63,1350.88745029
594.8,598.12,600.1,592.71,1957.99185779
599.87,604.31,604.7,596.7,1599.67543813
603.07,603.0,608.46,599.36,1584.61505789
602.99,607.0,607.42,601.09,1218.66325829
607.0,602.53,607.42,598.9,1740.48264982
603.42,602.71,604.87,601.32,1174.69288003
602.48,599.0,603.32,599.0,955.36821377
600.11,596.2,600.11,591.86,1146.81238443
596.26,593.0,598.31,593.0,920.74215389
593.09,592.42,594.99,592.22,1071.14471105
592.51,593.0,593.0,592.26,409.26058504
593.08,592.22,595.1,592.22,571.32556473
592.22,592.23,594.68,591.95,420.05334278
592.23,598.0,598.0,591.47,490.23602621
596.0,600.76,602.14,596.0,1312.92853666
600.76,600.31,602.03,595.0,709.62983676
598.22,595.13,601.98,594.96,704.70151366
596.99,598.54,601.0,594.97,736.98816751
598.44,611.37,612.39,598.44,2266.09840713
611.37,624.33,624.33,611.36,2479.10473654
624.11,613.79,624.98,609.57,2986.13989314
615.85,612.88,618.35,611.32,2098.07390943
613.47,610.21,615.37,610.06,1261.96803886
610.21,615.0,615.0,610.0,1902.76403864
615.0,617.02,619.79,613.09,2058.18537091
617.04,618.7,620.81,615.4,1977.26300762
619.19,615.0,619.68,614.1,1162.45875236
615.0,616.53,616.58,612.86,1442.37453605
616.2,617.66,617.99,613.4,1875.38190615
617.65,618.45,622.18,616.25,1506.12850799
619.32,612.07,619.32,603.47,4037.47429627
612.48,610.8,613.55,606.05,1024.33796771
